yearsPlayed,age,G_all,weight,G_dh,birthCountry - Japan,height,birthCountry - Cuba,birthCountry - D.R.,birthCountry - Venezuela,birthCountry - Colombia,birthCountry - Jamaica,birthCountry - Honduras,birthCountry - France,birthCountry - V.I.,G_p,birthCountry - USA,NumPos,G_cf,G_rf,G_ss,G_2b,G_3b,G_c,G_lf
2.0,24.0,64.0,240.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,40.0,111.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,28.0,40.0,210.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,30.0,114.0,200.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.0,32.0,24.0,175.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,17.0,189.0,0.0,0,72.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,28.0,13.0,250.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,28.0,69.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,8.0,165.0,0.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,22.0,110.0,260.0,0.0,0,75.0,0,1,0,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,26.0,22.0,220.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,70.0,190.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,82.0,198.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,33.0,48.0,210.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,49.0,210.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,29.0,235.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,7.0,225.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,29.0,152.0,210.0,1.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,29.0,68.0,215.0,0.0,0,74.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,31.0,152.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,28.0,139.0,220.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,11.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,139.0,185.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,29.0,7.0,250.0,0.0,0,79.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,26.0,195.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,17.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,46.0,185.0,1.0,0,73.0,0,0,1,0,0,0,0,0,0.0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,27.0,134.0,190.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,27.0,140.0,240.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,31.0,170.0,0.0,0,75.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,35.0,44.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,33.0,150.0,180.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,26.0,33.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,15.0,215.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,141.0,210.0,1.0,0,74.0,0,0,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,30.0,66.0,185.0,1.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6.0,33.0,71.0,188.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5.0,28.0,72.0,175.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,24.0,30.0,300.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,2.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,29.0,23.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,67.83305583756345,220.0,1.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,25.0,67.83305583756345,200.0,1.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,37.0,148.0,180.0,0.0,0,69.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,27.0,33.0,210.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,35.0,30.0,207.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,28.0,16.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,35.0,150.0,190.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,37.0,148.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,27.0,66.0,212.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,34.0,146.0,175.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,28.0,8.0,240.0,0.0,0,79.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,31.0,36.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,41.0,40.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,29.0,47.0,230.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,102.0,170.0,1.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8.0,33.0,75.0,195.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,31.0,154.0,220.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,55.0,180.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3.0,26.0,37.0,235.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,33.0,109.0,215.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,25.0,27.0,227.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,64.0,220.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,134.0,180.0,0.0,0,68.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,36.0,67.83305583756345,200.0,1.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,29.0,22.0,235.0,0.0,0,77.0,1,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,31.0,59.0,205.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
12.0,39.0,65.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,28.0,175.0,0.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,30.0,6.0,210.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,35.0,122.0,195.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,38.0,38.0,185.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.0,37.0,12.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,58.0,193.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,33.0,210.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,41.0,200.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,5.0,200.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,29.0,136.0,215.0,0.0,0,73.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,34.0,131.0,180.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,23.0,142.0,195.0,0.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3.0,27.0,131.0,190.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7.0,31.0,33.0,225.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,36.0,235.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,36.0,65.0,180.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,33.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,128.0,195.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,27.0,109.0,220.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,32.0,41.0,190.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.0,33.0,37.0,175.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,142.0,225.0,1.0,0,74.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,34.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,67.83305583756345,230.0,1.0,0,71.0,0,1,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,33.0,135.0,205.0,1.0,0,69.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,28.0,79.0,180.0,1.0,0,70.0,1,0,0,0,0,0,0,0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.0,27.0,220.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,27.0,67.83305583756345,240.0,1.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,25.0,1.0,220.0,0.0,0,73.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,35.0,29.0,170.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,33.0,70.0,190.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,32.0,121.0,193.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,29.0,69.0,255.0,0.0,0,76.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,104.0,295.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,24.0,26.0,230.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,32.0,64.0,180.0,0.0,0,76.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,50.0,195.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,20.0,230.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.0,160.0,240.0,1.0,0,76.0,0,0,1,0,0,0,0,0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,29.0,150.0,145.0,0.0,0,71.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,28.0,32.0,240.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,25.0,95.0,235.0,0.0,0,77.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,38.0,140.0,205.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,33.0,27.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,35.0,98.0,155.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
7.0,34.0,12.0,180.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,27.0,159.0,210.0,0.0,0,73.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16.0,40.0,79.0,195.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
6.0,30.0,158.0,195.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,37.0,69.0,175.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0,27.0,58.0,210.0,0.0,0,75.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,34.0,18.0,250.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,28.0,31.0,265.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,26.0,21.0,270.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,66.0,175.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,19.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,162.0,180.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,33.0,81.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,25.0,67.83305583756345,190.0,1.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,25.0,19.0,200.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,42.0,230.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,35.0,129.0,190.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,36.0,156.0,195.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,28.0,160.0,220.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
16.0,39.0,156.0,185.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,26.0,45.0,200.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8.0,31.0,64.0,245.0,0.0,0,71.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,42.0,33.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,31.0,32.0,230.0,0.0,0,72.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,19.0,215.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,131.0,210.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.0,27.0,104.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,32.0,2.0,223.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,58.0,220.0,0.0,0,75.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12.0,36.0,145.0,185.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,29.0,112.0,205.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,28.0,107.0,225.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,28.0,80.0,210.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,74.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,28.0,16.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,36.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,35.0,102.0,155.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,32.0,15.0,235.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,27.0,230.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,29.0,16.0,170.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,36.0,138.0,150.0,0.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2.0,25.0,38.0,225.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,32.0,35.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,37.0,2.0,180.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,67.83305583756345,190.0,1.0,0,74.0,0,1,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,27.0,69.0,215.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,134.0,195.0,0.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,29.0,42.0,205.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,30.0,215.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,29.0,43.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,25.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,35.0,33.0,175.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,32.0,75.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,37.0,32.0,180.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,32.0,42.0,200.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,26.0,120.0,240.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,26.0,67.83305583756345,185.0,1.0,0,75.0,0,1,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.0,36.0,19.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,18.0,200.0,0.0,0,74.0,0,1,0,0,0,0,0,0,0.0,0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
